row,tier,tier_reason,business_name,display_name,city,state,email,website,phone,rating,review_count,closed_days,open_days_count,signal_used,subject,first_line,spam_flags
835,A,email domain matches clinic website,Aesthetic House - Jill Campbell FNP-C,Aesthetic House,The Woodlands,TX,info@bookaesthetichouse.com,http://bookaesthetichouse.com/,(281) 971-1000,5.0,181,Monday;Saturday;Sunday,4,weekend_gap_high_demand,sunday calls,"5.0 across 181 reviews, and the calendar still shows Sunday dark.",
836,A,email domain matches clinic website,Aesthetica MedSpa,Aesthetica,Ridgewood,NJ,info@aestheticamedspanj.com,https://aestheticamedspanj.com/appointments/?rel=gmblisting,(201) 482-1419,4.9,412,Sunday,6,weekend_gap_high_demand,sunday calls,"412 Google reviews at 4.9 says the demand around Ridgewood is already there, and the listing has you closed Sundays.",
837,C,"corporate domain does not match website, verify before send",Ageless Advanced Aesthetics,Ageless Advanced Aesthetics,Clearwater,FL,info@aaaface.com,http://www.agelessadvancedaesthetics.com/,(727) 240-1763,5.0,84,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,The listing has Ageless Advanced Aesthetics dark both weekend days.,
838,B,"free provider, real but likely personal",Aju The Spa,Aju The Spa,Pleasanton,CA,ajuthespa@gmail.com,https://ajuthespa.com/,(925) 557-8370,5.0,52,Tuesday;Sunday,5,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
839,SUPPRESS,"scraper placeholder, would hard bounce",Atelier Skin Pleasanton,Atelier Skin Pleasanton,Pleasanton,CA,hi@mystore.com,http://www.atelierskin.co/,(925) 202-9774,5.0,20,Monday;Tuesday;Saturday;Sunday,3,,,,
840,C,"corporate domain does not match website, verify before send","Aurora DeJuliis, MD European Medical Spa","Aurora DeJuliis, MD European",Montclair,NJ,ashley@sagapixel.com,https://auroradejuliismd.com/,(973) 338-6300,4.7,58,Saturday;Sunday,5,full_weekend_closed,weekend calls,"The listing has Aurora DeJuliis, MD European dark both weekend days.",
841,SUPPRESS,"scraper placeholder, would hard bounce",AURORA MD AESTHETICS AND HEAD SPA,Aurora Md Aesthetics And Head Spa,Huntington Beach,CA,user@domain.com,https://www.auroramdspa.com/?utm_source=GBP,(949) 998-5501,5.0,11,,7,,,,
842,B,"free provider, real but likely personal",Bae Tox Aesthetics,Bae Tox Aesthetics,Westport,CT,rachaeltorresaesthetics@gmail.com,http://www.baetoxofwestport.com/,(203) 430-1827,5.0,55,Tuesday;Thursday;Sunday,4,sunday_closed,sunday calls,Your Google hours show Sundays closed in Westport.,
843,SUPPRESS,"scraper placeholder, would hard bounce",BEAM Aesthetic Lounge,BEAM Aesthetic Lounge,Manhattan Beach,CA,user@domain.com,https://www.beam-skin.com/,(424) 216-8223,5.0,58,Monday;Saturday;Sunday,4,,,,
844,A,email domain matches clinic website,Beauty Medical Clinic & Spa,Beauty Medical Clinic & Spa,Aventura,FL,info@beautymedicalus.com,https://www.beautymedicalus.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(954) 444-3347,4.2,26,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
845,B,"free provider, real but likely personal",Beauty Oasis Rx Skincare - Acne Clinic,Beauty Oasis Rx Skincare,Allen,TX,infobeautyoasisrx@gmail.com,http://www.beautyoasisrx.com/,,4.9,98,,7,service_breadth,pricing questions,"day spa, facials and laser hair removal under one roof is a wide menu for one phone line.",
846,B,"free provider, real but likely personal",Beyond Beauty Med Spa,Beyond Beauty,Walnut Creek,CA,beyondbeautymedspawc@gmail.com,https://www.beyondbeautygoals.com/,(925) 915-5153,5.0,53,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
847,A,email domain matches clinic website,Body By Chic,Body By Chic,Allen,TX,contact@bodybychic.com,https://bodybychic.com/,(214) 432-6470,5.0,10,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
848,B,"free provider, real but likely personal",Chryzhelle's Aesthetics,Chryzhelle's Aesthetics,Pleasanton,CA,chryzhellesaesthetics@gmail.com,http://chryzhellesaesthetics.com/,(925) 226-8929,5.0,66,Monday;Tuesday;Sunday,4,sunday_closed,sunday calls,Your Google hours show Sundays closed in Pleasanton.,
849,SUPPRESS,"scraper placeholder, would hard bounce",CR8 Health Delray Medspa & Longevity,CR8 Health Delray Medspa & Longevity,Delray Beach,FL,jane@email.com,https://cr8health.com/,(561) 749-9991,4.8,19,Sunday,6,,,,
850,A,email domain matches clinic website,DayGlo Med-Spa,DayGlo Med-Spa,St Petersburg,FL,info@dayglomedspa.com,http://www.dayglomedspa.com/,(727) 344-3897,4.9,52,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
851,A,email domain matches clinic website,DEIA Aesthetic Studio,DEIA Aesthetic Studio,Redondo Beach,CA,info@deiaaestheticstudio.com,https://www.deiaaestheticstudio.com/,(310) 809-6167,5.0,86,Wednesday,6,rating_floor,front desk,5.0 on Google in Redondo Beach is a hard number to hold.,
852,A,email domain matches clinic website,Dermacare Encinitas at Schoemann Plastic Surgery,Dermacare Encinitas at Schoemann Plastic Surgery,Encinitas,CA,info@schoemannplasticsurgery.com,https://schoemannplasticsurgery.com/,(760) 278-0786,4.9,69,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Dermacare Encinitas at Schoemann Plastic Surgery dark both weekend days.,
853,SUPPRESS,duplicate of row 501 (multi-location chain),Dermaesthetics,Dermaesthetics,Roseville,CA,support@vagaro.com,http://vagaro.com/dermaesthetics,(916) 677-9401,5.0,138,Wednesday,6,,,,
854,A,email domain matches clinic website,DermaVeda Aesthetics & Wellness (Delray Beach),DermaVeda Aesthetics & Wellness,Delray Beach,FL,support@dermaveda-aesthetics-db.com,https://www.dermaveda-aesthetics-db.com/,(561) 654-2734,4.3,21,Saturday,6,rating_floor,front desk,4.3 on Google in Delray Beach is a hard number to hold.,
855,B,"free provider, real but likely personal",Dr. J's Med Spa,Dr. J's,Temecula,CA,shawnadrjs@gmail.com,https://www.drjsmedspa.com/,(951) 319-1730,5.0,64,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Dr. J's dark both weekend days.,
856,C,"corporate domain does not match website, verify before send",Ã‰lan Wellness and Aesthetics,Ã‰lan Wellness and Aesthetics,Roseville,CA,info@elanwellness.com,http://livewellelan.com/,(916) 886-3602,5.0,42,Tuesday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
857,B,"free provider, real but likely personal",Electrolysis & Skin Care Clinic,Electrolysis & Skin Care Clinic,Manhattan Beach,CA,loistec@aol.com,http://www.electrolysis-permanentmake-up.com/,(310) 372-5338,5.0,2,Monday;Tuesday;Saturday;Sunday,3,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
858,A,email domain matches clinic website,Elevate Medical Aesthetics,Elevate,Pearland,TX,amandola@elevatemedaesthetic.com,http://www.elevatemedaesthetic.com/,(281) 305-3234,5.0,65,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,The listing has Elevate dark both weekend days.,
859,B,"free provider, real but likely personal",EMME Skin Studio,EMME Skin Studio,Summit,NJ,emmemedspa@gmail.com,https://emmeskinclinic.com/,(716) 508-0515,5.0,53,Thursday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
860,A,email domain matches clinic website,Epic Aesthetics & Surgery,Epic Aesthetics & Surgery,Clearwater,FL,info@hrthouse.com,http://www.hrthouse.com/,(727) 477-3636,4.2,85,Monday;Tuesday,5,monday_closed,monday backlog,"Mondays read closed on your listing, so weekend voicemails land Tuesday.",
861,B,"free provider, real but likely personal",Essence Med Spa and Wellness Center,Essence Med Spa and Wellness Center,Aventura,FL,contact.essencemedspa@gmail.com,http://essencewellnessmedspa.com/,(305) 306-6633,5.0,29,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Essence Med Spa and Wellness Center dark both weekend days.,
862,A,email domain matches clinic website,Esthetic Med Spa,Esthetic,Southlake,TX,info@estheticmedspa.com,http://www.estheticmedspa.com/contact/,(817) 329-8913,4.3,6,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
863,B,"free provider, real but likely personal",Eternal Beauty Lifestyle,Eternal Beauty Lifestyle,Clearwater,FL,eternalbeautylifestyle@gmail.com,http://www.eternalbeautylifestyleclearwaterspa.com/,(239) 687-8150,5.0,68,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
864,SUPPRESS,"scraper placeholder, would hard bounce",Ethereal Medspa & Wellness x Masha,Ethereal Medspa & Wellness x Masha,Pleasanton,CA,user@domain.com,http://www.etherealmedspawellness.com/,(925) 718-0101,4.9,59,Monday;Sunday,5,,,,
865,SUPPRESS,"scraper placeholder, would hard bounce",Evry Aesthetics,Evry Aesthetics,Darien,CT,user@domain.com,https://myevryaesthetics.com/,(630) 333-4285,4.9,44,Monday;Sunday,5,,,,
866,A,email domain matches clinic website,FACE FOUNDRIÃ‰ - Pearland,Face FOUNDRIÃ‰,Pearland,TX,info@facefoundrie.com,https://facefoundrie.com/,(832) 492-1644,4.7,59,,7,rating_floor,front desk,4.7 on Google in Pearland is a hard number to hold.,
867,B,"free provider, real but likely personal",Flawless on Fifth,Flawless on Fifth,Temecula,CA,flawlessonfifth@gmail.com,http://www.flawlessonfifth.com/,(951) 382-4726,4.9,74,Monday;Sunday,5,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
868,B,"free provider, real but likely personal",Gen B Medspa,Gen B,The Woodlands,TX,genbmedspa@gmail.com,http://genbmedspa.com/,(239) 423-2889,5.0,62,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
869,A,email domain matches clinic website,Glam Haux Aesthetics & Wellness,Glam Haux Aesthetics & Wellness,McKinney,TX,frontdesk@glamhaux.com,http://www.glamhaux.com/,(469) 409-8432,5.0,42,Monday;Tuesday;Sunday,4,sunday_closed,sunday calls,Your Google hours show Sundays closed in McKinney.,
870,SUPPRESS,duplicate of row 85 (multi-location chain),GLO30 Winter Park,GLO30 Winter Park,Winter Park,FL,franchise@glo30.com,https://glo30.com/winter-park/,(407) 392-9138,5.0,80,,7,,,,
871,SUPPRESS,"scraper placeholder, would hard bounce",GlowHaus Skin and Wellness,GlowHaus Skin and Wellness,Allen,TX,user@domain.com,https://www.glowhausskinwellness.com/?utm_source=GBP,(940) 277-2559,5.0,18,Monday;Tuesday;Thursday,4,,,,
872,A,email domain matches clinic website,Glowtox Aesthetics - Solana Beach,Glowtox Aesthetics,Encinitas,CA,info@glowtoxaesthetics.com,https://www.glowtoxaesthetics.com/,(855) 456-9869,5.0,59,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Encinitas.,
873,A,email domain matches clinic website,Healios Laser Therapy - Carlsbad,Healios Laser Therapy,Carlsbad,CA,info@healioslasertherapy.com,https://healioslasertherapy.com/locations/carlsbad/,(800) 785-8505,5.0,58,,7,rating_floor,front desk,Holding 5.0 stars says the chair-side work is dialed in.,
874,SUPPRESS,"scraper placeholder, would hard bounce",HealthBay Medspa,HealthBay,Walnut Creek,CA,user@domain.com,https://www.healthbaymedspa.com/,(925) 885-8281,4.5,72,Sunday,6,,,,
875,A,email domain matches clinic website,Hiatus Day Spa â€¢ Med Spa,Hiatus Day Spa â€¢,Allen,TX,addison@hiatusspa.com,https://www.hiatusspa.com/,(469) 423-9745,4.9,63,,7,rating_floor,front desk,4.9 on Google in Allen is a hard number to hold.,
876,A,email domain matches clinic website,Hollywood Skin,Hollywood Skin,Ridgewood,NJ,info@hwskin.com,https://www.hwskin.com/,(847) 250-2372,5.0,54,,7,rating_floor,front desk,Holding 5.0 stars says the chair-side work is dialed in.,
877,A,email domain matches clinic website,HouseMD Plastics,HouseMD Plastics,Palo Alto,CA,contact@housemdplastics.com,http://www.housemdplastics.com/,(650) 379-0099,4.9,60,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
878,A,email domain matches clinic website,Immortal Med Spa,Immortal,McKinney,TX,monica@immortalmedspa.com,http://www.immortalmedspa.com/,(903) 293-9254,5.0,59,,0,rating_floor,front desk,5.0 on Google in McKinney is a hard number to hold.,
879,B,"free provider, real but likely personal",Injections By Sabina,Injections By Sabina,Ridgewood,NJ,nurseinjector79@gmail.com,https://www.injectionsbysabina.com/,(847) 284-3918,4.9,40,Saturday,6,rating_floor,front desk,Holding 4.9 stars says the chair-side work is dialed in.,
880,A,email domain matches clinic website,Integrative Skin Center,Integrative Skin Center,Montclair,NJ,info@integrativeskincenter.com,http://integrativeskincenter.com/,(973) 585-4099,5.0,82,Friday;Sunday,5,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
881,SUPPRESS,duplicate of row 576 (multi-location chain),JeLuJa Medspa and Weight loss at Clifton,JeLuJa Medspa and Weight loss at Clifton,Ridgewood,NJ,doctorboutros@jelujaspa.com,http://jelujaspa.com/,(973) 777-7546,4.7,50,Saturday;Sunday,5,,,,
882,A,email domain matches clinic website,Journey to Beauty and Wellness,Journey to Beauty and Wellness,Pleasanton,CA,hello@journeytobeautyandwellness.com,https://www.journeytobeautyandwellness.com/,(925) 397-6802,5.0,86,Tuesday;Thursday;Sunday,4,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
883,A,email domain matches clinic website,L'esthetique Skin Care,L'esthetique Skin Care,Delray Beach,FL,contact@lesthetiqueskincare.com,http://lesthetiqueskincare.com/,(754) 367-4499,5.0,32,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
884,B,"free provider, real but likely personal",L'Lily Aesthetics,L'Lily Aesthetics,Palo Alto,CA,llilyaesthetics24@gmail.com,https://www.llilyaesthetics.com/?utm_campaign=google_business&utm_source=google_business&utm_medium=website,(650) 539-6347,4.8,10,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Palo Alto.,
885,B,"free provider, real but likely personal",Lavish Skin By Maggie,Lavish Skin By Maggie,Burlingame,CA,lavishskinbymaggie@gmail.com,http://www.lavishskinbymaggie.com/,(650) 281-8136,5.0,18,Monday;Sunday,5,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
886,SUPPRESS,"scraper placeholder, would hard bounce",Louise Aesthetics,Louise Aesthetics,Walnut Creek,CA,user@domain.com,https://www.louiseaesthetics.com/?utm_source=GBP,(925) 322-1544,5.0,32,Monday;Wednesday;Thursday,4,,,,
887,SUPPRESS,"scraper placeholder, would hard bounce",Lumora Medical Aesthetics,Lumora,Encinitas,CA,user@domain.com,https://www.lumoramedicalaesthetics.com/?utm_source=GBP,(760) 492-7586,5.0,49,Saturday;Sunday,5,,,,
888,SUPPRESS,"scraper placeholder, would hard bounce",Lush Aesthetics & Wellness,Lush Aesthetics & Wellness,Ridgewood,NJ,hi@mystore.com,https://lush-aesthetics-105478.square.site/,(224) 391-2599,5.0,28,Saturday;Sunday,5,,,,
889,A,email domain matches clinic website,Luxe Level Aesthetics,Luxe Level Aesthetics,Darien,CT,info@luxelevelaesthetics.com,https://luxelevelaesthetics.com/,(203) 733-0629,5.0,84,,7,rating_floor,front desk,5.0 on Google puts you above most of the field.,
890,A,email domain matches clinic website,Mahalo Holistic Beauty Bar,Mahalo Holistic Beauty Bar,Ridgewood,NJ,info@mahalohbb.com,http://www.mahalohbb.com/,(201) 857-0374,5.0,59,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Ridgewood.,
891,SUPPRESS,"scraper placeholder, would hard bounce",Mahtab Aesthetics,Mahtab Aesthetics,Rancho Santa Fe,CA,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,http://www.mahtabaesthetics.com/,(619) 393-9344,5.0,73,Saturday;Sunday,5,,,,
892,A,email domain matches clinic website,Maven Aesthetics Studio,Maven Aesthetics Studio,Plantation,FL,info@mavenaestheticsstudio.com,http://www.mavenaestheticsstudio.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(954) 799-3190,4.9,49,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
893,A,email domain matches clinic website,Medical Aesthetics & Laser,Laser,The Woodlands,TX,info@medical-al.com,https://www.medical-al.com/,(281) 419-2220,5.0,89,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
894,SUPPRESS,"scraper placeholder, would hard bounce",Meybely Aesthetics,Meybely Aesthetics,Allen,TX,user@domain.com,http://meybelyaesthetics.com/,(469) 492-8463,4.9,58,Wednesday;Sunday,5,,,,
895,A,email domain matches clinic website,Mia Bella Aesthetics & Wellness,Mia Bella Aesthetics & Wellness,Bonita Springs,FL,info@miabells.com,https://www.miabells.com/,(239) 308-6623,5.0,27,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
896,A,email domain matches clinic website,Mila Moursi Spa at The Inn,Mila Moursi Spa at The Inn,Rancho Santa Fe,CA,guestservices@theinnatrsf.com,https://theinnatrsf.com/mila-moursi-spa-at-the-inn/,(858) 381-8255,4.6,18,,7,rating_floor,front desk,4.6 on Google in Rancho Santa Fe is a hard number to hold.,
897,C,"corporate domain does not match website, verify before send",Moonlight Longevity,Moonlight Longevity,Rancho Santa Fe,CA,jane@framer.com,https://www.moonlightlongevity.com/?utm_source=google&utm_medium=local&utm_campaign=RanchoSantaFe-practice-website,(858) 310-6156,5.0,84,,7,rating_floor,front desk,Holding 5.0 stars says the chair-side work is dialed in.,
898,SUPPRESS,"scraper placeholder, would hard bounce",My Spa by Sara,My Spa by Sara,Walnut Creek,CA,email@example.com,https://www.myspabysara.com/,(925) 899-3253,4.9,31,Monday;Tuesday;Sunday,4,,,,
899,SUPPRESS,"scraper placeholder, would hard bounce",Naqi Medical Spa & Wellness,Naqi Medical Spa & Wellness,New Canaan,CT,email@example.com,https://naqimedicalspa.com/,(475) 455-2020,5.0,13,Sunday,6,,,,
900,SUPPRESS,"scraper placeholder, would hard bounce",NeuroBeauty,NeuroBeauty,Walnut Creek,CA,user@domain.com,https://www.neurobeautyclinic.com/,(925) 726-3876,5.0,19,Saturday;Sunday,5,,,,
901,SUPPRESS,"scraper placeholder, would hard bounce",Neuva Aesthetics,Neuva Aesthetics,Clearwater,FL,user@domain.com,https://www.neuva-aesthetics.com/,(727) 554-2740,5.0,52,Sunday,6,,,,
902,C,"corporate domain does not match website, verify before send",Oasis Medical Clinic & Spa,Oasis Medical Clinic & Spa,McKinney,TX,admin@oasismedicalclinic.com,https://oasisclinicandspa.com/,(469) 606-2008,5.0,11,Tuesday;Thursday;Saturday;Sunday,3,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
903,B,"free provider, real but likely personal",Palm Beach Laser & Aesthetic,Palm Beach Laser & Aesthetic,Delray Beach,FL,wpblaser@gmail.com,https://www.wpblaser.com/laser-hair-removal-delray-beach-fl/,(561) 532-2557,4.7,25,,7,rating_floor,front desk,Holding 4.7 stars says the chair-side work is dialed in.,
904,A,email domain matches clinic website,Polished Beauty Medspa,Polished Beauty,Winter Park,FL,info@polishedbeautymedspa.com,https://polishedbeautymedspa.com/,(321) 999-9748,5.0,84,Monday;Sunday,5,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
905,A,email domain matches clinic website,Prime Youth Aesthetics and Wellness,Prime Youth Aesthetics and Wellness,Pleasanton,CA,info@primeyouthaesthetics.com,https://www.primeyouthaesthetics.com/,(925) 858-4429,5.0,68,Saturday,6,rating_floor,front desk,5.0 on Google in Pleasanton is a hard number to hold.,
906,A,email domain matches clinic website,Quick Aesthetics Med Spa,Quick Aesthetics,Allen,TX,info@quickaestheticsmedspa.com,https://quickaestheticsmedspa.com/,(469) 727-7794,5.0,31,,7,rating_floor,front desk,Holding 5.0 stars says the chair-side work is dialed in.,
907,SUPPRESS,duplicate of row 485 (multi-location chain),Radiance Advanced Skincare & Laser,Radiance Advanced Skincare & Laser,Summit,NJ,mymail@mailservice.com,https://www.radiancekelly.com/,(413) 386-8000,5.0,85,Saturday;Sunday,5,,,,
908,A,email domain matches clinic website,Radiance Medical Spa of Weston,Radiance Medical Spa of Weston,Weston,FL,info@radianceweston.com,http://radianceweston.com/,(954) 659-0199,4.8,52,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Weston.,
909,SUPPRESS,"scraper placeholder, would hard bounce",Rejeuvine Medspa,Rejeuvine,Carlsbad,CA,noreply@rejeuvine.com,https://www.rejeuvine.com/,(760) 753-5757,4.4,33,Monday;Sunday,5,,,,
910,C,"corporate domain does not match website, verify before send",Rejuv Laser Spa,Rejuv Laser Spa,Temecula,CA,info@rejuvlargerspa.cpm,https://rejuvlaser.com/,(951) 296-6171,3.3,24,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
911,B,"free provider, real but likely personal",Relax Studio SF,Relax Studio SF,Burlingame,CA,relaxstudiosf@gmail.com,http://relaxstudiosf.com/,(650) 668-9888,5.0,18,,7,rating_floor,front desk,5.0 on Google in Burlingame is a hard number to hold.,
912,A,email domain matches clinic website,RENEW by RJ,RENEW by RJ,Temecula,CA,info@rjclinical.com,https://www.rjclinical.com/,(951) 302-1122,4.9,53,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
913,SUPPRESS,"scraper placeholder, would hard bounce",Renew Clinical Skincare & Wellness,Renew Clinical Skincare & Wellness,Jupiter,FL,user@domain.com,http://www.renewclinicalskincare.com/,(561) 203-9693,5.0,61,Saturday;Sunday,5,,,,
914,SUPPRESS,"scraper placeholder, would hard bounce",Revitalize Medi-Spa,Revitalize Medi-Spa,Sugar Land,TX,noreply@revitalizemedispa.co,https://revitalizemedispa.co/services/,(832) 520-2616,5.0,89,Monday;Saturday;Sunday,4,,,,
915,SUPPRESS,"scraper placeholder, would hard bounce",Self Care 911 Med Spa,Self Care 911,Palo Alto,CA,user@domain.com,https://www.selfcare911.com/,(650) 460-9229,4.8,50,,7,,,,
916,A,email domain matches clinic website,Serenity Scalp Spa,Serenity Scalp Spa,Temecula,CA,carisa@serenityscalpspa.com,http://www.serenityscalpspa.com/,(951) 412-2234,5.0,59,Wednesday;Sunday,5,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
917,C,"corporate domain does not match website, verify before send","Sharon J. Littzi, M.D.","Sharon J. Littzi, M.D.",New Canaan,CT,reachsites.admin+sharonlittzi@reachlocal.com,http://www.sharonlittzimd.com/,(203) 966-2336,4.1,52,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
918,A,email domain matches clinic website,Skin Care and Laser Physicians of Beverly Hills,Skin Care and Laser Physicians of Beverly Hills,Short Hills,NJ,info@skincareandlaser.com,https://www.skincareandlaser.com/?utm_source=Google%20My%20Business&utm_medium=Organic,(310) 246-0495,4.5,20,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Skin Care and Laser Physicians of Beverly Hills dark both weekend days.,
919,A,email domain matches clinic website,Skin Time Rx - Laser Aesthetics,Skin Time Rx,Pleasanton,CA,information@skintimerx.com,https://skintimerx.com/,(925) 398-3192,4.9,28,Tuesday,6,rating_floor,front desk,4.9 on Google puts you above most of the field.,
920,SUPPRESS,duplicate of row 636 (multi-location chain),Skin Works Medical Spa â€“ El Segundo,Skin Works Medical Spa â€“ El Segundo,Manhattan Beach,CA,support@skinworksmed.com,https://skinworksmed.com/locations/el-segundo-med-spa/,(424) 321-4517,5.0,47,Tuesday;Thursday;Saturday;Sunday,3,,,,
921,A,email domain matches clinic website,SkinLab South Bay,SkinLab South Bay,Manhattan Beach,CA,hellobeautiful@skinlabusa.com,http://www.skinlabusa.com/,(310) 740-9865,4.9,35,,7,rating_floor,front desk,Holding 4.9 stars says the chair-side work is dialed in.,
922,A,email domain matches clinic website,SkinSpirit Pasadena,SkinSpirit Pasadena,Roseville,CA,pasadena@skinspirit.com,https://www.skinspirit.com/locations/pasadena/,(626) 765-6291,4.9,80,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
923,A,email domain matches clinic website,SkinSplendid,SkinSplendid,Montclair,NJ,info@skinsplendid.com,https://skinsplendid.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(973) 275-7595,5.0,23,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Montclair.,
924,A,email domain matches clinic website,Skintention,Skintention,Pleasanton,CA,hello@skintention.co,https://www.skintention.co/,(925) 398-3932,5.0,19,Tuesday;Sunday,5,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
925,A,email domain matches clinic website,Temecula Skin Deep,Temecula Skin Deep,Temecula,CA,np@temeculaskindeep.com,https://www.temeculaskindeep.com/,(951) 528-0601,5.0,9,Monday;Tuesday;Wednesday;Sunday,3,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
926,C,"corporate domain does not match website, verify before send",The Med Spa at Metropolis,The Med Spa at Metropolis,Princeton,NJ,info@metropolismedspa.com,https://sites.google.com/view/themedspaatmetropolis/home,(609) 200-1627,5.0,54,Monday;Tuesday;Thursday;Sunday,3,sunday_closed,sunday calls,Your Google hours show Sundays closed in Princeton.,
927,B,"free provider, real but likely personal",The OC Spa & Wellness Center,The OC Spa & Wellness Center,Huntington Beach,CA,pamocspa@yahoo.com,http://www.theocspa.com/,(714) 625-4400,4.7,26,Monday;Sunday,5,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
928,SUPPRESS,duplicate of row 664 (multi-location chain),The Studio Med Spa,The Studio Med Spa,Rancho Santa Fe,CA,info@drkcosmetic.com,https://www.studiomedspa.com/rancho-penasquitos,(619) 900-7733,4.9,87,Monday;Saturday;Sunday,4,,,,
929,A,email domain matches clinic website,Uplifted Medical Aesthetics,Uplifted,Redondo Beach,CA,info@uplifted-aesthetics.com,https://uplifted-aesthetics.com/,(310) 504-0830,5.0,91,Tuesday;Wednesday;Saturday;Sunday,3,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
930,A,email domain matches clinic website,Vellure Med Spa,Vellure,Temecula,CA,info@velluremedspa.com,https://www.velluremedspa.com/,(951) 740-8858,5.0,86,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
931,A,email domain matches clinic website,Velo Med Spa of SWFL,Velo Med Spa of SWFL,Bonita Springs,FL,swfl@velomedspa.com,http://www.velomedspa.com/,(239) 241-8559,5.0,74,,7,rating_floor,front desk,5.0 on Google puts you above most of the field.,
932,A,email domain matches clinic website,VENUS MD,Venus Md,Huntington Beach,CA,info@venusmd.com,https://www.venusmd.com/,(714) 839-8712,5.0,24,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Huntington Beach.,
933,B,"free provider, real but likely personal",VICZ CARE - Brazilian Massage,Vicz Care,Burlingame,CA,viczcare@gmail.com,http://www.viczcare.com/,(415) 518-6585,5.0,46,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
